System/Element;PNO-LCCSD(T)-F12b
tm_w_31_Br_cation;-415.802653842
tm_w_31_Br;-416.239034367
tm_w_31_W;-67.170389465
;
tm_w_32;-944.811804430
tm_w_32_H;-0.499946081761
tm_w_32_C_cation;-37.375883025
tm_w_32_C;-37.788213060
tm_w_32_N;-54.527852577
tm_w_32_O;-75.002239283
tm_w_32_W;-67.169763419
;
tm_re_1;-281.823259630
tm_re_1_H_anion;-0.513804220
tm_re_1_H;-0.499946081761
tm_re_1_B;-24.601533068
tm_re_1_Re;-78.372199335
;
tm_re_2;-387.606543070
tm_re_2_H;-0.499946081761
tm_re_2_C_anion;-37.833003521
tm_re_2_C;-37.788220406
tm_re_2_Re;-78.372204540
;
tm_re_3;-478.864389850
tm_re_3_H;-0.499946081761
tm_re_3_B;-24.601532633
tm_re_3_C_anion;-37.833000820
tm_re_3_C;-37.788219071
tm_re_3_N;-54.527859595
tm_re_3_Re;-78.372193907
;
tm_re_4;-644.825047070
tm_re_4_C;-37.788224565
tm_re_4_O_anion;-75.055604114
tm_re_4_O;-75.002257474
tm_re_4_Re;-78.372237685
;
tm_re_5;-465.095026840
tm_re_5_H;-0.499946081761
tm_re_5_C_anion;-37.832992146
tm_re_5_C;-37.788214786
tm_re_5_Re;-78.372159761
;
tm_re_6;-1024.649500710
tm_re_6_O;-75.002281790
tm_re_6_S_anion;-397.749695413
tm_re_6_S;-397.672753314
tm_re_6_Re;-78.372360225
;
tm_re_7;-304.204142040
tm_re_7_O_anion;-75.055655511
tm_re_7_O;-75.002278222
tm_re_7_Re;-78.372342245
;
tm_re_8;-992.162696100
tm_re_8_H;-0.499946081761
tm_re_8_C;-37.788221764
tm_re_8_O;-75.002253044
tm_re_8_Re;-78.372215361
;
tm_re_9;-1514.397091700
tm_re_9_H;-0.499946081761
tm_re_9_C;-37.788225586
tm_re_9_N;-54.527867202
tm_re_9_O;-75.002259088
tm_re_9_S;-397.672717878
tm_re_9_Re;-78.372245819
;
tm_re_10;-1191.797780150
tm_re_10_H;-0.499946081761
tm_re_10_C;-37.788223180
tm_re_10_N;-54.527864392
tm_re_10_O;-75.002255283
tm_re_10_Re;-78.372226644
;
tm_re_11;-1675.558559230
tm_re_11_H;-0.499946081761
tm_re_11_C;-37.788223617
tm_re_11_O;-75.002255975
tm_re_11_P;-340.829826857
tm_re_11_Re;-78.372230133
;
tm_re_12;-1542.448705050
tm_re_12_H;-0.499946081761
tm_re_12_C;-37.788220358
tm_re_12_N;-54.527861098
tm_re_12_O;-75.002250822
tm_re_12_P;-340.829820775
tm_re_12_Re;-78.372204162
;
tm_re_13;-723.861099560
tm_re_13_H;-0.499946081761
tm_re_13_C;-37.788221413
tm_re_13_O;-75.002252490
tm_re_13_Re;-78.372212571
;
tm_re_14;-1035.909365760
tm_re_14_H;-0.499946081761
tm_re_14_C;-37.788217146
tm_re_14_O;-75.002245743
tm_re_14_Re;-78.372178569
;
tm_re_15;-763.964367890
tm_re_15_H;-0.499946081761
tm_re_15_C;-37.788217990
tm_re_15_O;-75.002247077
tm_re_15_Re;-78.372185292
;
tm_re_16;-575.573168040
tm_re_16_H;-0.499946081761
tm_re_16_C;-37.788217774
tm_re_16_O;-75.002246737
tm_re_16_Re;-78.372183575
;
tm_re_17;-1654.152884530
tm_re_17_C;-37.788251731
tm_re_17_O;-75.002300426
tm_re_17_I;-295.438506991
tm_re_17_Re;-78.372454135
;
tm_re_18;-1202.237217330
tm_re_18_H;-0.499946081761
tm_re_18_C;-37.788221428
tm_re_18_N;-54.527862347
tm_re_18_O;-75.002252513
tm_re_18_P;-340.829822771
tm_re_18_Re;-78.372212684
;
tm_re_19;-1403.480445790
tm_re_19_B;-24.601544265
tm_re_19_F;-99.664998965
tm_re_19_Re;-78.372339005
;
tm_re_20;-683.475269540
tm_re_20_O;-75.002264535
tm_re_20_Re;-78.372273268
;
tm_re_21;-989.129383100
tm_re_21_H;-0.499946081761
tm_re_21_C;-37.788227373
tm_re_21_O;-75.002261913
tm_re_21_P;-340.829833865
tm_re_21_Re;-78.372260054
;
tm_re_22;-1447.082733360
tm_re_22_H;-0.499946081761
tm_re_22_C;-37.788227975
tm_re_22_O;-75.002262865
tm_re_22_P;-340.829834988
tm_re_22_Re;-78.372264851
;
tm_re_23;-1061.104845130
tm_re_23_C;-37.788242013
tm_re_23_O;-75.002285061
tm_re_23_Br;-416.238733692
tm_re_23_Re;-78.372376706
;
tm_re_24;-1104.581370390
tm_re_24_C;-37.788231101
tm_re_24_O;-75.002267808
tm_re_24_Cl;-459.703271319
tm_re_24_Re;-78.372289762
;
tm_re_25;-2167.503793140
tm_re_25_H;-0.499946081761
tm_re_25_C;-37.788234579
tm_re_25_O;-75.002273307
tm_re_25_Si;-288.938639785
tm_re_25_Cl;-459.703281908
tm_re_25_Re;-78.372317475
;
tm_re_26;-956.113378030
tm_re_26_H;-0.499946081761
tm_re_26_C;-37.788214791
tm_re_26_N;-54.527854598
tm_re_26_O;-75.002242020
tm_re_26_Re;-78.372159807
;
tm_re_27;-732.643761600
tm_re_27_H;-0.499946081761
tm_re_27_C;-37.788216087
tm_re_27_P_cation;-340.443340302
tm_re_27_Re;-78.372170130
;
tm_re_28;-636.844054220
tm_re_28_C_cation;-37.375890197
tm_re_28_C;-37.788226113
tm_re_28_N;-54.527867818
tm_re_28_O;-75.002259921
tm_re_28_Re;-78.372250018
;
tm_re_29;-2693.146027990
tm_re_29_C;-37.788231094
tm_re_29_S_cation;-397.293131221
tm_re_29_S;-397.672731472
tm_re_29_Re;-78.372289705
;
tm_re_30;-417.362795700
tm_re_30_H;-0.499946081761
tm_re_30_N;-54.527865328
tm_re_30_Re;-78.372233026
;
tm_re_31;-1644.005291990
tm_re_31_H;-0.499946081761
tm_re_31_C;-37.788216507
tm_re_31_N;-54.527856601
tm_re_31_O;-75.002244733
tm_re_31_Si_cation;-288.639334299
tm_re_31_Re;-78.372173477
;
tm_re_32;-1207.994997140
tm_re_32_H;-0.499946081761
tm_re_32_C;-37.788223960
tm_re_32_O;-75.002256517
tm_re_32_P;-340.829827496
tm_re_32_S_cation;-397.293119033
tm_re_32_Re;-78.372232861
;
tm_os_1;-1251.619862070
tm_os_1_H;-0.499946081761
tm_os_1_B;-24.601553724
tm_os_1_C;-37.788252088
tm_os_1_F_anion;-99.791041581
tm_os_1_F;-99.665028405
tm_os_1_S;-397.672783283
tm_os_1_Os;-90.683665198
;
tm_os_2;-889.813851320
tm_os_2_H;-0.499946081761
tm_os_2_C;-37.788226482
tm_os_2_O_anion;-75.055611621
tm_os_2_O;-75.002260504
tm_os_2_Os;-90.683427387
;
tm_os_3;-668.822430390
tm_os_3_H;-0.499946081761
tm_os_3_C;-37.788218259
tm_os_3_O_anion;-75.055579415
tm_os_3_O;-75.002247503
tm_os_3_Os;-90.683351019
;
tm_os_4;-940.785492080
tm_os_4_H;-0.499946081761
tm_os_4_C;-37.788222663
tm_os_4_Si_anion;-288.990280529
tm_os_4_Si;-288.938625187
tm_os_4_Os;-90.683391922
;
tm_os_5;-293.996351420
tm_os_5_H;-0.499946081761
tm_os_5_B;-24.601533105
tm_os_5_Os;-90.683365429
;
tm_os_6;-2484.861459890
tm_os_6_H;-0.499946081761
tm_os_6_C;-37.788239463
tm_os_6_Cl;-459.703296776
tm_os_6_Os;-90.683547948
;
tm_os_7;-1844.646930070
tm_os_7_H;-0.499946081761
tm_os_7_C;-37.788230724
tm_os_7_P;-340.829840119
tm_os_7_Cl;-459.703270171
tm_os_7_Os;-90.683466785
;
tm_os_8;-827.983817290
tm_os_8_H;-0.499946081761
tm_os_8_C;-37.788222414
tm_os_8_N;-54.527863499
tm_os_8_O;-75.002254073
tm_os_8_Os;-90.683389610
;
tm_os_9;-1015.114270470
tm_os_9_H;-0.499946081761
tm_os_9_B;-24.601538532
tm_os_9_C;-37.788228306
tm_os_9_N;-54.527870378
tm_os_9_O;-75.002263389
tm_os_9_F;-99.664981120
tm_os_9_S;-397.672724591
tm_os_9_Os;-90.683444329
;
tm_os_10;-1724.952678640
tm_os_10_H;-0.499946081761
tm_os_10_B;-24.601548874
tm_os_10_C;-37.788244496
tm_os_10_F;-99.665013310
tm_os_10_P;-340.829865818
tm_os_10_S;-397.672764547
tm_os_10_Os;-90.683594688
;
tm_os_11;-908.724450390
tm_os_11_H;-0.499946081761
tm_os_11_C;-37.788213261
tm_os_11_N;-54.527852811
tm_os_11_O;-75.002239600
tm_os_11_Os;-90.683304596
;
tm_os_12;-1251.888874680
tm_os_12_H;-0.499946081761
tm_os_12_C;-37.788211714
tm_os_12_Cl;-459.703212299
tm_os_12_Os;-90.683290234
;
tm_os_13;-1577.478439120
tm_os_13_H;-0.499946081761
tm_os_13_C;-37.788237333
tm_os_13_O;-75.002277661
tm_os_13_P;-340.829852452
tm_os_13_Os;-90.683528166
;
tm_os_14;-1005.987624740
tm_os_14_H;-0.499946081761
tm_os_14_C;-37.788220124
tm_os_14_N;-54.527860824
tm_os_14_O;-75.002250451
tm_os_14_P;-340.829820338
tm_os_14_Os;-90.683368337
;
tm_os_15;-714.083841910
tm_os_15_B;-24.601547152
tm_os_15_F;-99.665007951
tm_os_15_Os;-90.683569656
;
tm_os_16;-1756.098350870
tm_os_16_Br;-416.239049225
tm_os_16_Os;-90.684077279
;
tm_os_17;-1088.921789770
tm_os_17_H;-0.499946081761
tm_os_17_C;-37.788255845
tm_os_17_Cl;-459.703346648
tm_os_17_Os;-90.683700093
;
tm_os_18;-430.536544850
tm_os_18_C;-37.788237042
tm_os_18_O;-75.002277201
tm_os_18_Os;-90.683525462
;
tm_os_19;-837.447819660
tm_os_19_H;-0.499946081761
tm_os_19_C;-37.788224658
tm_os_19_O;-75.002257620
tm_os_19_Si;-288.938627631
tm_os_19_Os;-90.683410446
;
tm_os_20;-653.254637970
tm_os_20_C;-37.788227003
tm_os_20_N;-54.527868857
tm_os_20_O;-75.002261328
tm_os_20_Os;-90.683432226
;
tm_os_21;-603.401678580
tm_os_21_H;-0.499946081761
tm_os_21_C;-37.788222664
tm_os_21_N;-54.527863790
tm_os_21_O;-75.002254467
tm_os_21_Os;-90.683391926
;
tm_os_22;-2269.892294780
tm_os_22_C;-37.788234095
tm_os_22_S;-397.672738878
tm_os_22_Os;-90.683498092
;
tm_os_23;-1362.879248230
tm_os_23_H;-0.499946081761
tm_os_23_C;-37.788223741
tm_os_23_O;-75.002256171
tm_os_23_P;-340.829827088
tm_os_23_Os;-90.683401933
;
tm_os_24;-918.710238900
tm_os_24_H;-0.499946081761
tm_os_24_C;-37.788223909
tm_os_24_N;-54.527865244
tm_os_24_O;-75.002256436
tm_os_24_Os;-90.683403489
;
tm_os_25;-695.205345160
tm_os_25_H;-0.499946081761
tm_os_25_C;-37.788215216
tm_os_25_N;-54.527855094
tm_os_25_O;-75.002242691
tm_os_25_Os;-90.683322755
;
tm_os_26;-519.051687350
tm_os_26_H;-0.499946081761
tm_os_26_C;-37.788213803
tm_os_26_Os;-90.683309630
;
tm_os_27;-978.971737450
tm_os_27_H;-0.499946081761
tm_os_27_C;-37.788224982
tm_os_27_O;-75.002258132
tm_os_27_Os;-90.683413452
;
tm_os_28;-873.931301580
tm_os_28_H;-0.499946081761
tm_os_28_C;-37.788221508
tm_os_28_S;-397.672707813
tm_os_28_Os;-90.683381189
;
tm_os_29;-1122.396616430
tm_os_29_H;-0.499946081761
tm_os_29_C;-37.788222120
tm_os_29_P;-340.829824062
tm_os_29_Os;-90.683386874
;
tm_os_30;-515.879092120
tm_os_30_H;-0.499946081761
tm_os_30_C_cation;-37.375886147
tm_os_30_C;-37.788218743
tm_os_30_Os;-90.683355515
;
tm_os_31;-477.793850200
tm_os_31_H;-0.499946081761
tm_os_31_C_cation;-37.375885944
tm_os_31_C;-37.788218373
tm_os_31_Os;-90.683352079
;
tm_os_32;-1199.917002960
tm_os_32_H;-0.499946081761
tm_os_32_C;-37.788223826
tm_os_32_N;-54.527865147
tm_os_32_P;-340.829827246
tm_os_32_S_cation;-397.293118804
tm_os_32_Os;-90.683402719
;
tm_os_33;-796.105226620
tm_os_33_H;-0.499946081761
tm_os_33_C;-37.788221383
tm_os_33_N;-54.527862294
tm_os_33_P_cation;-340.443346296
tm_os_33_Os;-90.683380030
;
tm_ir_1;-787.141744250
tm_ir_1_H;-0.499946081761
tm_ir_1_C_anion;-37.832995541
tm_ir_1_C;-37.788216463
tm_ir_1_N;-54.527856550
tm_ir_1_Ir;-104.310491161
;
tm_ir_2;-517.878235920
tm_ir_2_H;-0.499946081761
tm_ir_2_B;-24.601551813
tm_ir_2_C;-37.788249096
tm_ir_2_N;-54.527894654
tm_ir_2_O_anion;-75.055700194
tm_ir_2_O;-75.002296260
tm_ir_2_Ir;-104.310824620
;
tm_ir_3;-517.751471160
tm_ir_3_H;-0.499946081761
tm_ir_3_B;-24.601547213
tm_ir_3_C;-37.788241895
tm_ir_3_N;-54.527886245
tm_ir_3_O_anion;-75.055671988
tm_ir_3_O;-75.002284874
tm_ir_3_Ir;-104.310751032
;
tm_ir_4;-438.270709920
tm_ir_4_H;-0.499946081761
tm_ir_4_C;-37.788254220
tm_ir_4_O_anion;-75.055720261
tm_ir_4_O;-75.002304361
tm_ir_4_Ir;-104.310876972
;
tm_ir_5;-274.189687890
tm_ir_5_H;-0.499946081761
tm_ir_5_C;-37.788248668
tm_ir_5_N;-54.527894154
tm_ir_5_O_anion;-75.055698518
tm_ir_5_Ir;-104.310820247
;
tm_ir_6;-1616.416096040
tm_ir_6_H;-0.499946081761
tm_ir_6_C;-37.788268972
tm_ir_6_N;-54.527917861
tm_ir_6_Cl;-459.703386609
tm_ir_6_Ir;-104.311027717
;
tm_ir_7;-1863.384335190
tm_ir_7_H;-0.499946081761
tm_ir_7_C;-37.788272188
tm_ir_7_P;-340.829917493
tm_ir_7_Cl;-459.703396399
tm_ir_7_Ir;-104.311060577
;
tm_ir_8;-1307.328036750
tm_ir_8_H;-0.499946081761
tm_ir_8_C;-37.788232082
tm_ir_8_O;-75.002269359
tm_ir_8_P;-340.829842653
tm_ir_8_Ir;-104.310650766
;
tm_ir_9;-581.753670360
tm_ir_9_H;-0.499946081761
tm_ir_9_B;-24.601532637
tm_ir_9_C;-37.788219079
tm_ir_9_Ir;-104.310517888
;
tm_ir_10;-1442.504837810
tm_ir_10_H;-0.499946081761
tm_ir_10_C;-37.788245643
tm_ir_10_Cl;-459.703315588
tm_ir_10_Ir;-104.310789329
;
tm_ir_11;-1843.520832130
tm_ir_11_H;-0.499946081761
tm_ir_11_C;-37.788244629
tm_ir_11_P;-340.829866066
tm_ir_11_S;-397.672764875
tm_ir_11_Ir;-104.310778971
;
tm_ir_12;-579.519306950
tm_ir_12_H;-0.499946081761
tm_ir_12_C;-37.788226478
tm_ir_12_N;-54.527868244
tm_ir_12_O;-75.002260499
tm_ir_12_Ir;-104.310593503
;
tm_ir_13;-483.206809350
tm_ir_13_H;-0.499946081761
tm_ir_13_C;-37.788229206
tm_ir_13_N;-54.527871429
tm_ir_13_Ir;-104.310621374
;
tm_ir_14;-220.252826410
tm_ir_14_H;-0.499946081761
tm_ir_14_C;-37.788253175
tm_ir_14_Ir;-104.310866296
;
tm_ir_15;-603.280101270
tm_ir_15_F;-99.665040109
tm_ir_15_Ir;-104.310915342
;
tm_ir_16;-107.402254400
tm_ir_16_H;-0.499946081761
tm_ir_16_Ir;-104.311093074
;
tm_ir_17;-574.014526050
tm_ir_17_C;-37.788229342
tm_ir_17_N;-54.527871587
tm_ir_17_O;-75.002265026
tm_ir_17_Ir;-104.310622759
;
tm_ir_18;-969.999904500
tm_ir_18_H;-0.499946081761
tm_ir_18_C;-37.788229859
tm_ir_18_O;-75.002265844
tm_ir_18_Ir;-104.310628045
;
tm_ir_19;-2310.715324720
tm_ir_19_H;-0.499946081761
tm_ir_19_C;-37.788244955
tm_ir_19_S;-397.672765680
tm_ir_19_Cl;-459.703313495
tm_ir_19_Ir;-104.310782303
;
tm_ir_20;-922.684585050
tm_ir_20_H;-0.499946081761
tm_ir_20_C;-37.788242984
tm_ir_20_P;-340.829862996
tm_ir_20_S;-397.672760815
tm_ir_20_Ir;-104.310762160
;
tm_ir_21;-983.167855760
tm_ir_21_H;-0.499946081761
tm_ir_21_C;-37.788233699
tm_ir_21_P;-340.829845670
tm_ir_21_Ir;-104.310667287
;
tm_ir_22;-1363.059103890
tm_ir_22_H;-0.499946081761
tm_ir_22_C;-37.788256710
tm_ir_22_O;-75.002308299
tm_ir_22_P;-340.829888610
tm_ir_22_Cl;-459.703349280
tm_ir_22_Ir;-104.310902420
;
tm_ir_23;-1537.341062740
tm_ir_23_H;-0.499946081761
tm_ir_23_C;-37.788243037
tm_ir_23_O;-75.002286680
tm_ir_23_S;-397.672760946
tm_ir_23_Ir;-104.310762704
;
tm_ir_24;-518.827231110
tm_ir_24_H;-0.499946081761
tm_ir_24_C;-37.788223950
tm_ir_24_N;-54.527865292
tm_ir_24_Ir;-104.310567666
;
tm_ir_25;-2172.314781120
tm_ir_25_H;-0.499946081761
tm_ir_25_C;-37.788233944
tm_ir_25_O;-75.002272302
tm_ir_25_P;-340.829846126
tm_ir_25_Cl;-459.703279973
tm_ir_25_Ir;-104.310669784
;
tm_ir_26;-1954.088290070
tm_ir_26_H;-0.499946081761
tm_ir_26_C;-37.788287477
tm_ir_26_O;-75.002356945
tm_ir_26_P;-340.829946024
tm_ir_26_Cl;-459.703442945
tm_ir_26_I;-295.438831150
tm_ir_26_Ir;-104.311216812
;
tm_ir_27;-813.581924280
tm_ir_27_H;-0.499946081761
tm_ir_27_C;-37.788244386
tm_ir_27_O;-75.002288813
tm_ir_27_Ir;-104.310776487
;
tm_ir_28;-1078.116166670
tm_ir_28_H;-0.499946081761
tm_ir_28_C;-37.788242420
tm_ir_28_N;-54.527886858
tm_ir_28_O;-75.002285705
tm_ir_28_Ir;-104.310756403
;
tm_ir_29;-682.420873540
tm_ir_29_H;-0.499946081761
tm_ir_29_C;-37.788223117
tm_ir_29_O;-75.002255183
tm_ir_29_Ir;-104.310559149
;
tm_ir_30;-1261.289821880
tm_ir_30_H;-0.499946081761
tm_ir_30_C;-37.788259875
tm_ir_30_N;-54.527907239
tm_ir_30_O;-75.002313302
tm_ir_30_I;-295.438580844
tm_ir_30_Ir;-104.310934758
;
tm_ir_31;-759.102248060
tm_ir_31_H;-0.499946081761
tm_ir_31_C;-37.788215413
tm_ir_31_Ir;-104.310480436
;
tm_ir_32;-546.020427120
tm_ir_32_H;-0.499946081761
tm_ir_32_C_cation;-37.375889295
tm_ir_32_C;-37.788224473
tm_ir_32_N;-54.527865902
tm_ir_32_Ir;-104.310573007
;
tm_ir_33;-727.442812270
tm_ir_33_B_cation;-24.298293960
tm_ir_33_B;-24.601550275
tm_ir_33_F;-99.665017670
tm_ir_33_Ir;-104.310800018
;
tm_ir_34;-2283.241673870
tm_ir_34_C;-37.788239020
tm_ir_34_S_cation;-397.293144762
tm_ir_34_S;-397.672751032
tm_ir_34_Ir;-104.310721656
;
tm_ir_35;-1242.374960200
tm_ir_35_H;-0.499946081761
tm_ir_35_O;-75.002334554
tm_ir_35_Br_cation;-415.802551195
tm_ir_35_Br;-416.238915103
tm_ir_35_Ir;-104.311072102
;
tm_ir_36;-1250.015878310
tm_ir_36_H;-0.499946081761
tm_ir_36_N;-54.527897851
tm_ir_36_Cl_cation;-459.226555461
tm_ir_36_Cl;-459.703334438
tm_ir_36_Ir;-104.310852600
;
tm_ir_37;-597.085030710
tm_ir_37_H;-0.499946081761
tm_ir_37_C_cation;-37.375893317
tm_ir_37_C;-37.788231792
tm_ir_37_N;-54.527874448
tm_ir_37_O;-75.002268900
tm_ir_37_Ir;-104.310647795
;
tm_ir_38;-172.367246260
tm_ir_38_H;-0.499946081761
tm_ir_38_B_cation;-24.298293960
tm_ir_38_C;-37.788254763
tm_ir_38_Ir;-104.310882527
;
tm_ir_39;-932.086825460
tm_ir_39_H;-0.499946081761
tm_ir_39_C_cation;-37.375890819
tm_ir_39_C;-37.788227246
tm_ir_39_N;-54.527869141
tm_ir_39_O;-75.002261713
tm_ir_39_Ir;-104.310601349
;
tm_pt_1;-324.315260170
tm_pt_1_H;-0.499946081761
tm_pt_1_B;-24.601555243
tm_pt_1_C;-37.788254466
tm_pt_1_F_anion;-99.791052248
tm_pt_1_Pt;-119.280496070
;
tm_pt_2;-1725.375088770
tm_pt_2_H;-0.499946081761
tm_pt_2_B;-24.601559999
tm_pt_2_C;-37.788261911
tm_pt_2_F_anion;-99.791085644
tm_pt_2_F;-99.665047936
tm_pt_2_P;-340.829898315
tm_pt_2_S;-397.672807526
tm_pt_2_Pt;-119.280579062
;
tm_pt_3;-498.383640020
tm_pt_3_C_anion;-37.833114789
tm_pt_3_P;-340.829923449
tm_pt_3_Pt;-119.280729204
;
tm_pt_4;-121.200217200
tm_pt_4_H_anion;-0.513804220
tm_pt_4_H;-0.499946081761
tm_pt_4_Pt;-119.280919386
;
tm_pt_5;-442.432188330
tm_pt_5_H;-0.499946081761
tm_pt_5_B;-24.601548934
tm_pt_5_N;-54.527889391
tm_pt_5_Pt;-119.280385972
;
tm_pt_6;-1293.676786210
tm_pt_6_H;-0.499946081761
tm_pt_6_C;-37.788226180
tm_pt_6_N;-54.527867895
tm_pt_6_Pt;-119.280180743
;
tm_pt_7;-1446.070197750
tm_pt_7_H;-0.499946081761
tm_pt_7_C;-37.788269692
tm_pt_7_N;-54.527918701
tm_pt_7_Br;-416.238894102
tm_pt_7_Pt;-119.280665800
;
tm_pt_8;-973.285465480
tm_pt_8_H;-0.499946081761
tm_pt_8_B;-24.601543177
tm_pt_8_C;-37.788235577
tm_pt_8_O;-75.002274885
tm_pt_8_Pt;-119.280285502
;
tm_pt_9;-1685.572321930
tm_pt_9_H;-0.499946081761
tm_pt_9_B;-24.601559983
tm_pt_9_C;-37.788261886
tm_pt_9_F;-99.665047886
tm_pt_9_P;-340.829898268
tm_pt_9_S;-397.672807464
tm_pt_9_Pt;-119.280578781
;
tm_pt_10;-986.668179320
tm_pt_10_H;-0.499946081761
tm_pt_10_B;-24.601559561
tm_pt_10_C;-37.788261226
tm_pt_10_F;-99.665046574
tm_pt_10_P;-340.829897038
tm_pt_10_Pt;-119.280571428
;
tm_pt_11;-1490.605028200
tm_pt_11_H;-0.499946081761
tm_pt_11_C;-37.788265305
tm_pt_11_S;-397.672815904
tm_pt_11_Cl;-459.703375448
tm_pt_11_Pt;-119.280616904
;
tm_pt_12;-861.997874310
tm_pt_12_H;-0.499946081761
tm_pt_12_B;-24.601533203
tm_pt_12_C;-37.788219963
tm_pt_12_N;-54.527860637
tm_pt_12_Pt;-119.280111445
;
tm_pt_13;-1239.570334810
tm_pt_13_H;-0.499946081761
tm_pt_13_C;-37.788239353
tm_pt_13_N;-54.527883277
tm_pt_13_O;-75.002280856
tm_pt_13_P;-340.829856221
tm_pt_13_S;-397.672751855
tm_pt_13_Pt;-119.280327599
;
tm_pt_14;-542.116383270
tm_pt_14_H;-0.499946081761
tm_pt_14_C;-37.788238141
tm_pt_14_O;-75.002278939
tm_pt_14_Pt;-119.280314084
;
tm_pt_15;-1103.685808400
tm_pt_15_C;-37.788239133
tm_pt_15_N;-54.527883020
tm_pt_15_O;-75.002280507
tm_pt_15_Pt;-119.280325144
;
tm_pt_16;-1759.641272350
tm_pt_16_H;-0.499946081761
tm_pt_16_C;-37.788258434
tm_pt_16_P;-340.829891828
tm_pt_16_Pt;-119.280540307
;
tm_pt_17;-1348.387272870
tm_pt_17_H;-0.499946081761
tm_pt_17_C;-37.788245853
tm_pt_17_S;-397.672767897
tm_pt_17_Pt;-119.280400060
;
tm_pt_18;-809.054273510
tm_pt_18_H;-0.499946081761
tm_pt_18_C;-37.788232638
tm_pt_18_O;-75.002270238
tm_pt_18_Pt;-119.280252741
;
tm_pt_19;-353.708315500
tm_pt_19_H;-0.499946081761
tm_pt_19_C;-37.788240126
tm_pt_19_Pt;-119.280336215
;
tm_pt_20;-617.939300890
tm_pt_20_B;-24.601554517
tm_pt_20_F;-99.665030873
tm_pt_20_Pt;-119.280483395
;
tm_pt_21;-879.794670060
tm_pt_21_C;-37.788211455
tm_pt_21_Pt;-119.280016594
;
tm_pt_22;-459.116968670
tm_pt_22_C;-37.788248564
tm_pt_22_O;-75.002295419
tm_pt_22_Pt;-119.280430279
;
tm_pt_23;-1862.559887410
tm_pt_23_C;-37.788246397
tm_pt_23_S;-397.672769240
tm_pt_23_Pt;-119.280406125
;
tm_pt_24;-195.679181040
tm_pt_24_H;-0.499946081761
tm_pt_24_O;-75.002361913
tm_pt_24_Pt;-119.280899087
;
tm_pt_25;-219.711495450
tm_pt_25_H;-0.499946081761
tm_pt_25_F;-99.665110497
tm_pt_25_Pt;-119.280929820
;
tm_pt_26;-557.033849100
tm_pt_26_N;-54.527881256
tm_pt_26_Pt;-119.280308302
;
tm_pt_27;-231.184898440
tm_pt_27_H;-0.499946081761
tm_pt_27_N;-54.527911526
tm_pt_27_Pt;-119.280597298
;
tm_pt_28;-2681.194196200
tm_pt_28_F;-99.665035882
tm_pt_28_P;-340.829887003
tm_pt_28_Pt;-119.280511482
;
tm_pt_29;-1106.525528660
tm_pt_29_H;-0.499946081761
tm_pt_29_C;-37.788216754
tm_pt_29_N;-54.527856890
tm_pt_29_Pt;-119.280075670
;
tm_pt_30;-914.903688200
tm_pt_30_S;-397.672896037
tm_pt_30_Pt;-119.280978863
;
tm_pt_31;-701.168752720
tm_pt_31_H;-0.499946081761
tm_pt_31_Si;-288.938698177
tm_pt_31_Pt;-119.280805744
;
tm_pt_32;-725.474507310
tm_pt_32_H;-0.499946081761
tm_pt_32_B_cation;-24.298293960
tm_pt_32_C;-37.788261497
tm_pt_32_F;-99.665047113
tm_pt_32_P;-340.829897543
tm_pt_32_Pt;-119.280574448
;
tm_pt_33;-273.273824900
tm_pt_33_H;-0.499946081761
tm_pt_33_C_cation;-37.375905736
tm_pt_33_N;-54.527900840
tm_pt_33_Pt;-119.280495276
;
tm_pt_34;-1631.017855440
tm_pt_34_H;-0.499946081761
tm_pt_34_C_cation;-37.375912361
tm_pt_34_C;-37.788266453
tm_pt_34_N;-54.527914920
tm_pt_34_Cl;-459.703378941
tm_pt_34_Pt;-119.280629697
;
tm_pt_35;-234.959094090
tm_pt_35_H;-0.499946081761
tm_pt_35_C_cation;-37.375912951
tm_pt_35_C;-37.788267527
tm_pt_35_Pt;-119.280641669
;
tm_pt_36;-248.857116940
tm_pt_36_N;-54.527915583
tm_pt_36_O_cation;-74.502452040
tm_pt_36_Pt;-119.280636030
;
tm_pt_37;-1261.261006410
tm_pt_37_H;-0.499946081761
tm_pt_37_C;-37.788254045
tm_pt_37_O;-75.002304086
tm_pt_37_P_cation;-340.443383266
tm_pt_37_P;-340.829883638
tm_pt_37_Pt;-119.280491382
;
tm_pt_38;-697.109371190
tm_pt_38_H;-0.499946081761
tm_pt_38_C_cation;-37.375891480
tm_pt_38_C;-37.788228449
tm_pt_38_O;-75.002263615
tm_pt_38_Pt;-119.280206044
;
tm_au_1;-242.045893140
tm_au_1_H_anion;-0.513804220
tm_au_1_H;-0.499946081761
tm_au_1_B;-24.601559337
tm_au_1_Au;-135.613543106
;
tm_au_2;-1974.945740670
tm_au_2_Cl_anion;-459.838467062
tm_au_2_Cl;-459.703486378
tm_au_2_Au;-135.614024077
;
tm_au_3;-335.327303140
tm_au_3_F_anion;-99.791218149
tm_au_3_F;-99.665106668
tm_au_3_Au;-135.613902934
;
tm_au_4;-254.543029270
tm_au_4_H;-0.499946081761
tm_au_4_C_anion;-37.833088665
tm_au_4_C;-37.788262473
tm_au_4_Au;-135.613561919
;
tm_au_5;-533.478252360
tm_au_5_S_anion;-397.749959757
